ID1;HHID;HVIDX;QHCLUSTER;QHNUMBER;QHHOME;PS107_1A;PS107_1M;PS107_1S;PS6
2022;      000705701;5;7;57;1;2;3;2;1
2022;      004406801;7;44;68;1;0;1;2;1
2022;      005100501;5;51;5;1;1;6;2;1
2022;      005101301;7;51;13;1;0;6;2;1
2022;      005108001;4;51;80;1;2;2;2;1
2022;      009906201;4;99;62;1;1;0;2;1
2022;      009909401;3;99;94;1;0;3;2;1
2022;      011009501;4;110;95;1;1;3;2;1
2022;      014317301;5;143;173;1;1;5;2;1
2022;      014407201;5;144;72;1;0;1;2;1
2022;      018706501;7;187;65;1;0;3;2;1
2022;      019404201;4;194;42;1;0;6;2;1
2022;      020501101;4;205;11;1;0;4;2;1
2022;      020510701;4;205;107;1;1;2;2;1
2022;      020514201;7;205;142;1;0;3;2;1
2022;      021603701;4;216;37;1;2;3;2;1
2022;      022100601;5;221;6;1;1;2;2;1
2022;      022104001;3;221;40;1;2;0;2;1
2022;      022913801;3;229;138;1;0;9;2;1
2022;      023211901;3;232;119;1;1;3;2;1
2022;      027600401;6;276;4;1;1;6;2;1
2022;      027602001;3;276;20;1;2;0;2;1
2022;      030018101;3;300;181;1;0;2;2;1
2022;      031800401;5;318;4;1;0;1;2;1
2022;      032006601;7;320;66;1;0;1;2;1
2022;      032217501;3;322;175;1;2;2;2;1
2022;      033004101;5;330;41;1;0;6;1;1
2022;      033004101;6;330;41;1;0;6;2;2
2022;      034506901;3;345;69;1;1;9;2;1
2022;      037712101;6;377;121;1;2;0;2;1
2022;      046704901;4;467;49;1;1;2;2;1
2022;      047402101;3;474;21;1;1;1;2;1
2022;      047414001;5;474;140;1;1;11;2;1
2022;      047603001;2;476;30;1;1;3;2;1
2022;      048106301;3;481;63;1;0;1;2;1
2022;      048807501;3;488;75;1;0;1;2;1
2022;      049402601;3;494;26;1;2;0;2;1
2022;      049403101;5;494;31;1;0;3;2;1
2022;      050104901;6;501;49;1;0;11;2;1
2022;      050511501;4;505;115;1;2;1;2;1
2022;      050807301;7;508;73;1;0;1;2;1
2022;      061507101;6;615;71;1;1;4;2;1
2022;      061709301;4;617;93;1;0;1;2;1
2022;      062602101;4;626;21;1;1;5;2;1
2022;      062611501;4;626;115;1;1;4;2;1
2022;      063605701;3;636;57;1;0;7;2;1
2022;      064300101;3;643;1;1;0;1;2;1
2022;      064301301;5;643;13;1;1;10;2;1
2022;      065503801;6;655;38;1;0;3;2;1
2022;      065815101;3;658;151;1;1;2;2;1
2022;      066506801;4;665;68;1;0;1;2;1
2022;      067203001;3;672;30;1;0;1;2;1
2022;      067205801;3;672;58;1;0;7;2;1
2022;      072516101;6;725;161;1;1;1;2;1
2022;      073601901;4;736;19;1;0;3;2;1
2022;      100705101;3;1007;51;1;0;1;2;1
2022;      101002701;5;1010;27;1;1;5;2;1
2022;      102514101;6;1025;141;1;0;7;2;1
2022;      105909001;4;1059;90;1;0;3;2;1
2022;      106209302;5;1062;93;2;2;4;2;1
2022;      115102401;6;1151;24;1;0;1;2;1
2022;      117008101;5;1170;81;1;1;8;2;1
2022;      117905401;5;1179;54;1;1;4;2;1
2022;      119100301;4;1191;3;1;1;0;2;1
2022;      119401301;6;1194;13;1;0;1;2;1
2022;      119809101;3;1198;91;1;1;4;2;1
2022;      120208401;3;1202;84;1;2;0;2;1
2022;      123505101;3;1235;51;1;0;4;2;1
2022;      124103801;6;1241;38;1;0;9;2;1
2022;      124611001;2;1246;110;1;1;6;2;1
2022;      126701001;5;1267;10;1;0;2;2;1
2022;      130515801;5;1305;158;1;1;6;2;1
2022;      133901301;3;1339;13;1;0;1;2;1
2022;      134910701;2;1349;107;1;0;1;2;1
2022;      136704001;5;1367;40;1;1;3;2;1
2022;      136706401;5;1367;64;1;2;3;2;1
2022;      138101701;4;1381;17;1;2;0;2;1
2022;      138106001;4;1381;60;1;1;2;2;1
2022;      138106501;4;1381;65;1;1;0;2;1
2022;      138107801;4;1381;78;1;2;2;2;1
2022;      140705601;4;1407;56;1;0;2;2;1
2022;      146401901;2;1464;19;1;1;4;2;1
2022;      147801201;4;1478;12;1;0;4;2;1
2022;      148404501;3;1484;45;1;0;5;2;1
2022;      148908301;4;1489;83;1;0;1;2;1
2022;      149306501;3;1493;65;1;0;3;2;1
2022;      152002101;4;1520;21;1;0;1;2;1
2022;      152707601;4;1527;76;1;0;1;2;1
2022;      153209201;4;1532;92;1;0;1;2;1
2022;      153213901;5;1532;139;1;0;1;2;1
2022;      154004001;3;1540;40;1;0;1;2;1
2022;      154011801;3;1540;118;1;0;3;2;1
2022;      154103801;4;1541;38;1;0;3;2;1
2022;      154109301;5;1541;93;1;0;1;1;1
2022;      154109301;6;1541;93;1;0;1;2;2
2022;      154415701;3;1544;157;1;0;6;2;1
2022;      154807101;2;1548;71;1;0;2;2;1
2022;      155402301;4;1554;23;1;0;2;2;1
2022;      156013101;3;1560;131;1;0;4;2;1
2022;      158806701;4;1588;67;1;1;5;2;1
2022;      165803701;4;1658;37;1;0;3;2;1
2022;      165807101;3;1658;71;1;0;3;2;1
2022;      169904702;2;1699;47;2;0;11;2;1
2022;      170400501;5;1704;5;1;1;9;2;1
2022;      171404101;5;1714;41;1;1;6;2;1
2022;      171415501;4;1714;155;1;0;2;2;1
2022;      172509701;3;1725;97;1;1;9;2;1
2022;      173103301;4;1731;33;1;0;3;2;1
2022;      173105401;7;1731;54;1;0;7;2;1
2022;      173106401;4;1731;64;1;0;4;2;1
2022;      173707501;3;1737;75;1;0;2;2;1
2022;      174703801;5;1747;38;1;0;1;2;1
2022;      175601501;2;1756;15;1;1;6;2;1
2022;      181801201;3;1818;12;1;0;6;2;1
2022;      186608301;4;1866;83;1;0;1;1;1
2022;      186608301;7;1866;83;1;0;6;2;2
2022;      187406001;3;1874;60;1;1;2;2;1
2022;      188802001;3;1888;20;1;0;2;1;1
2022;      188802001;4;1888;20;1;0;1;2;2
2022;      188809501;3;1888;95;1;0;1;2;1
2022;      188903301;2;1889;33;1;0;3;2;1
2022;      188903501;5;1889;35;1;0;3;2;1
2022;      189403001;4;1894;30;1;1;6;2;1
2022;      189405601;7;1894;56;1;0;3;2;1
2022;      189703801;7;1897;38;1;0;6;2;1
2022;      189705401;4;1897;54;1;0;4;2;1
2022;      189707901;3;1897;79;1;0;7;2;1
2022;      193805101;6;1938;51;1;0;4;2;1
2022;      194400301;4;1944;3;1;1;7;2;1
2022;      195104701;4;1951;47;1;1;9;2;1
2022;      195802001;4;1958;20;1;0;2;2;1
2022;      196301301;4;1963;13;1;0;10;2;1
2022;      197614501;3;1976;145;1;1;10;1;1
2022;      197614501;4;1976;145;1;1;10;2;2
2022;      204405801;4;2044;58;1;1;0;2;1
2022;      204903601;4;2049;36;1;0;4;2;1
2022;      205305501;3;2053;55;1;0;6;2;1
2022;      205509301;5;2055;93;1;2;6;2;1
2022;      207204001;3;2072;40;1;1;8;2;1
2022;      209000201;3;2090;2;1;1;11;2;1
2022;      210004901;4;2100;49;1;0;7;2;1
2022;      210508101;6;2105;81;1;0;3;2;1
2022;      214600401;5;2146;4;1;2;0;2;1
2022;      215604901;2;2156;49;1;0;7;2;1
2022;      217604101;6;2176;41;1;0;1;2;1
2022;      218700101;4;2187;1;1;0;3;2;1
2022;      219902201;5;2199;22;1;2;8;2;1
2022;      221103001;3;2211;30;1;1;6;2;1
2022;      221700801;5;2217;8;1;0;2;2;1
2022;      222201601;5;2222;16;1;1;6;2;1
2022;      222202001;7;2222;20;1;0;5;2;1
2022;      222208401;4;2222;84;1;0;5;2;1
2022;      222208501;4;2222;85;1;1;7;2;1
2022;      223304301;4;2233;43;1;0;3;2;1
2022;      227702401;3;2277;24;1;1;8;2;1
2022;      228302201;3;2283;22;1;2;0;1;1
2022;      228302201;4;2283;22;1;2;0;2;2
2022;      229905501;2;2299;55;1;1;1;2;1
2022;      235405101;5;2354;51;1;0;1;2;1
2022;      235601101;8;2356;11;1;1;6;2;1
2022;      235810401;4;2358;104;1;0;4;2;1
2022;      236200601;4;2362;6;1;0;5;2;1
2022;      262308001;4;2623;80;1;2;9;2;1
2022;      263003701;4;2630;37;1;0;3;2;1
2022;      268800201;4;2688;2;1;0;7;2;1
2022;      268804002;3;2688;40;2;0;4;2;1
2022;      269804501;4;2698;45;1;0;4;2;1
2022;      270906501;5;2709;65;1;1;4;2;1
2022;      272910701;3;2729;107;1;0;11;2;1
2022;      279803901;2;2798;39;1;1;8;2;1
2022;      280106301;5;2801;63;1;0;3;2;1
2022;      280301101;4;2803;11;1;1;7;2;1
2022;      282006401;3;2820;64;1;0;5;2;1
2022;      282306601;5;2823;66;1;1;6;2;1
2022;      282907401;6;2829;74;1;0;9;2;1
2022;      282908701;5;2829;87;1;1;11;2;1
2022;      283108501;5;2831;85;1;0;2;2;1
2022;      284506301;4;2845;63;1;0;1;2;1
2022;      284711501;3;2847;115;1;0;5;2;1
2022;      286102101;4;2861;21;1;0;2;2;1
2022;      286109401;3;2861;94;1;0;1;2;1
2022;      286303701;2;2863;37;1;2;1;2;1
2022;      286804001;5;2868;40;1;0;9;2;1
2022;      288501401;3;2885;14;1;0;3;2;1
2022;      288505201;4;2885;52;1;0;2;2;1
2022;      288507301;4;2885;73;1;0;3;2;1
2022;      289801201;5;2898;12;1;0;3;2;1
2022;      294403201;5;2944;32;1;1;2;2;1
2022;      296408401;3;2964;84;1;0;1;2;1
2022;      296903401;4;2969;34;1;2;0;2;1
2022;      297402201;3;2974;22;1;1;0;2;1
2022;      300502301;4;3005;23;1;2;5;2;1
2022;      301500701;4;3015;7;1;0;9;2;1
2022;      301506401;4;3015;64;1;2;0;2;1
2022;      303109301;4;3031;93;1;0;1;2;1
2022;      303308001;8;3033;80;1;0;2;2;1
2022;      304608801;4;3046;88;1;0;4;2;1
2022;      304804401;3;3048;44;1;0;2;2;1
2022;      304809301;4;3048;93;1;1;8;2;1
2022;      305116401;4;3051;164;1;0;4;2;1
2022;      305601801;6;3056;18;1;2;2;2;1
2022;      306404701;4;3064;47;1;0;10;2;1
2022;      306406401;3;3064;64;1;1;6;2;1
2022;      306408701;2;3064;87;1;0;7;2;1
2022;      308501001;6;3085;10;1;0;1;2;1
2022;      308503201;3;3085;32;1;0;8;2;1
2022;      308510201;5;3085;102;1;0;4;2;1
2022;      308811701;4;3088;117;1;1;4;2;1
2022;      308813101;3;3088;131;1;0;2;2;1
2022;      309012001;4;3090;120;1;0;6;2;1
2022;      309409101;3;3094;91;1;0;1;2;1
2022;      309509401;5;3095;94;1;0;9;2;1
2022;      311008201;3;3110;82;1;1;8;2;1
2022;      312710001;4;3127;100;1;0;4;2;1
2022;      313406701;3;3134;67;1;0;7;1;1
2022;      313406701;5;3134;67;1;0;7;2;2
2022;      314401201;5;3144;12;1;0;8;2;1
2022;      314614301;7;3146;143;1;0;5;2;1
2022;      315707301;4;3157;73;1;0;1;2;1
2022;      316201001;3;3162;10;1;0;1;2;1
2022;      316308001;4;3163;80;1;0;1;2;1
2022;      316316801;5;3163;168;1;0;7;2;1
2022;      316409301;5;3164;93;1;0;4;2;1
2022;      319009501;3;3190;95;1;0;5;2;1
2022;      319010301;6;3190;103;1;0;5;2;1
2022;      319302801;3;3193;28;1;0;8;2;1
2022;      321900501;4;3219;5;1;0;6;2;1
2022;      321901301;4;3219;13;1;1;6;2;1
2022;      321907001;6;3219;70;1;0;6;2;1
2022;      321908401;8;3219;84;1;0;6;2;1
2022;      325810401;5;3258;104;1;1;9;2;1
2022;      328603501;5;3286;35;1;0;8;2;1
2022;      330501601;4;3305;16;1;2;5;2;1
2022;      330501701;4;3305;17;1;0;8;2;1
2022;      330517901;4;3305;179;1;0;6;2;1
2022;      330518001;4;3305;180;1;0;7;2;1
2022;      332203702;3;3322;37;2;0;3;2;1
2022;      332402101;4;3324;21;1;0;1;2;1
2022;      334305701;4;3343;57;1;0;5;2;1
2022;      334307901;4;3343;79;1;0;6;2;1
2022;      336411701;6;3364;117;1;2;8;2;1
2022;      339309001;4;3393;90;1;0;6;2;1
2022;      339808701;6;3398;87;1;1;1;2;1
2022;      342401501;3;3424;15;1;1;2;2;1
2022;      343806601;5;3438;66;1;0;2;2;1
2022;      345410201;5;3454;102;1;0;8;2;1
2022;      348206501;6;3482;65;1;1;2;2;1
2022;      349604001;5;3496;40;1;0;1;2;1
2022;      356805701;6;3568;57;1;1;9;2;1
2022;      358409201;4;3584;92;1;1;0;2;1
2022;      359204701;4;3592;47;1;1;1;2;1
2022;      359603301;4;3596;33;1;1;0;2;1
2022;      360604801;3;3606;48;1;1;6;2;1
2022;      360610301;4;3606;103;1;0;6;2;1
2022;      362317501;5;3623;175;1;2;7;1;1
2022;      362317501;6;3623;175;1;0;7;2;2
2022;      362317601;3;3623;176;1;0;6;2;1
2022;      364902101;3;3649;21;1;0;1;2;1
2022;      365605401;6;3656;54;1;0;1;2;1
2022;      365713001;5;3657;130;1;0;1;2;1
2022;      366606001;3;3666;60;1;0;2;2;1
2022;      367208601;4;3672;86;1;0;3;2;1
2022;      372801701;3;3728;17;1;2;6;2;1
2022;      373303301;6;3733;33;1;0;4;2;1
2022;      374213401;3;3742;134;1;0;1;2;1
2022;      374412201;3;3744;122;1;0;1;2;1
2022;      374703701;4;3747;37;1;0;6;2;1
2022;      375306501;3;3753;65;1;0;1;2;1
2022;      375702701;4;3757;27;1;1;6;2;1
2022;      375704701;4;3757;47;1;0;8;2;1
2022;      375708801;4;3757;88;1;0;2;2;1
2022;      376112301;5;3761;123;1;0;3;2;1
2022;      376706901;3;3767;69;1;1;6;2;1
2022;      376708501;3;3767;85;1;1;2;2;1
2022;      376709101;3;3767;91;1;0;3;2;1
2022;      377206901;3;3772;69;1;0;4;2;1
2022;      377217801;4;3772;178;1;0;9;2;1
2022;      377602601;4;3776;26;1;0;2;2;1
2022;      377613801;4;3776;138;1;0;2;2;1
2022;      381308801;4;3813;88;1;0;7;2;1
2022;      381502001;4;3815;20;1;0;8;2;1
2022;      382806701;4;3828;67;1;1;9;2;1
2022;      383006201;5;3830;62;1;2;0;1;1
2022;      383006201;6;3830;62;1;0;6;2;2
2022;      383417901;4;3834;179;1;0;5;2;1
2022;      384005901;4;3840;59;1;0;2;2;1
2022;      384205301;3;3842;53;1;0;3;2;1
2022;      385804301;4;3858;43;1;0;2;2;1
2022;      387309501;4;3873;95;1;0;6;2;1
2022;      387503401;4;3875;34;1;0;3;2;1
2022;      387508501;4;3875;85;1;0;1;2;1
2022;      388105601;3;3881;56;1;1;1;2;1
2022;      388304101;3;3883;41;1;0;10;2;1
2022;      388307601;8;3883;76;1;0;9;2;1
2022;      388404601;6;3884;46;1;1;0;2;1
2022;      389702701;3;3897;27;1;0;1;2;1
2022;      394401001;4;3944;10;1;0;1;2;1
2022;      394500301;10;3945;3;1;0;1;2;1
2022;      395101601;7;3951;16;1;1;7;2;1
2022;      395606101;4;3956;61;1;2;3;2;1
2022;      396003901;5;3960;39;1;1;7;2;1
2022;      396006301;4;3960;63;1;1;1;2;1
2022;      396113001;4;3961;130;1;0;7;2;1
2022;      396407101;5;3964;71;1;0;5;2;1
2022;      396507401;5;3965;74;1;0;1;2;1
2022;      396704401;3;3967;44;1;2;6;1;1
2022;      396704401;4;3967;44;1;2;6;2;2
2022;      397201401;5;3972;14;1;0;6;2;1
2022;      397206801;4;3972;68;1;0;6;2;1
2022;      398102101;3;3981;21;1;1;0;2;1
2022;      398810001;3;3988;100;1;1;8;1;1
2022;      398810001;4;3988;100;1;0;6;2;2
2022;      398810501;5;3988;105;1;0;3;2;1
2022;      400401001;3;4004;10;1;0;9;2;1
2022;      402611601;7;4026;116;1;0;8;2;1
2022;      403801201;3;4038;12;1;0;1;2;1
2022;      404206201;7;4042;62;1;0;2;2;1
2022;      406713901;7;4067;139;1;0;1;2;1
2022;      406714801;4;4067;148;1;0;1;2;1
2022;      408312101;3;4083;121;1;0;10;2;1
2022;      409301301;3;4093;13;1;3;11;2;1
2022;      411405101;3;4114;51;1;0;2;2;1
2022;      415401101;7;4154;11;1;1;6;2;1
2022;      415706601;9;4157;66;1;0;8;2;1
2022;      416010701;6;4160;107;1;0;4;2;1
2022;      418006401;3;4180;64;1;0;4;2;1
2022;      418504601;7;4185;46;1;1;7;2;1
2022;      418708701;6;4187;87;1;0;1;2;1
2022;      419009301;4;4190;93;1;0;1;2;1
2022;      419203501;3;4192;35;1;0;10;2;1
2022;      419408601;5;4194;86;1;1;3;2;1
2022;      419409201;3;4194;92;1;0;4;2;1
2022;      419507001;5;4195;70;1;1;8;2;1
2022;      419507701;5;4195;77;1;1;8;2;1
2022;      419803101;4;4198;31;1;0;1;2;1
2022;      419808901;4;4198;89;1;0;9;2;1
2022;      420102001;3;4201;20;1;0;3;2;1
2022;      421104901;4;4211;49;1;0;3;2;1
2022;      421700201;4;4217;2;1;0;11;2;1
2022;      424015201;9;4240;152;1;0;11;2;1
2022;      424201701;4;4242;17;1;1;0;2;1
2022;      425307701;3;4253;77;1;2;3;2;1
2022;      425403601;4;4254;36;1;0;1;2;1
2022;      425404601;5;4254;46;1;1;6;2;1
2022;      425810001;5;4258;100;1;1;0;2;1
2022;      426607301;4;4266;73;1;0;1;2;1
2022;      428512901;5;4285;129;1;0;6;2;1
2022;      428705601;4;4287;56;1;0;3;2;1
2022;      428804401;6;4288;44;1;0;4;2;1
2022;      429106101;2;4291;61;1;1;7;2;1
2022;      429804201;5;4298;42;1;0;6;2;1
2022;      429807301;3;4298;73;1;0;5;2;1
2022;      430402101;3;4304;21;1;2;6;2;1
2022;      431601501;4;4316;15;1;0;8;2;1
