ID1;HHID;HVIDX;QHCLUSTER;QHNUMBER;QHHOME;PS94_1A;PS94_1M;PS94_1S;PS2
2022;      003704701;2;37;47;1;0;1;2;1
2022;      004905601;1;49;56;1;0;1;1;1
2022;      004905601;2;49;56;1;0;1;2;2
2022;      004905801;1;49;58;1;0;1;2;1
2022;      009802201;1;98;22;1;1;0;2;1
2022;      010903101;1;109;31;1;0;1;2;1
2022;      011301301;1;113;13;1;0;1;2;1
2022;      011302901;1;113;29;1;0;1;1;1
2022;      011302901;5;113;29;1;0;1;2;2
2022;      011303401;1;113;34;1;0;1;2;1
2022;      011303801;1;113;38;1;0;1;2;1
2022;      015301301;1;153;13;1;0;1;2;1
2022;      016202101;2;162;21;1;0;1;2;1
2022;      018301901;1;183;19;1;0;1;2;1
2022;      022100601;3;221;6;1;0;1;2;1
2022;      022206801;4;222;68;1;0;1;2;1
2022;      028104401;2;281;44;1;8;0;2;1
2022;      030606101;1;306;61;1;0;1;2;1
2022;      031308901;2;313;89;1;0;1;2;1
2022;      032401601;1;324;16;1;0;1;1;1
2022;      032401601;2;324;16;1;0;1;2;2
2022;      032803001;1;328;30;1;0;1;2;1
2022;      032807401;1;328;74;1;0;1;2;1
2022;      034704201;2;347;42;1;0;1;2;1
2022;      047408301;1;474;83;1;0;3;2;1
2022;      048002801;2;480;28;1;0;1;2;1
2022;      048005301;2;480;53;1;0;1;2;1
2022;      049901801;2;499;18;1;0;1;2;1
2022;      049902101;4;499;21;1;0;1;2;1
2022;      049902901;2;499;29;1;0;1;2;1
2022;      049904901;2;499;49;1;0;1;2;1
2022;      050203201;2;502;32;1;0;1;2;1
2022;      050203401;2;502;34;1;0;1;2;1
2022;      050402301;2;504;23;1;98;98;2;1
2022;      050708501;2;507;85;1;0;1;2;1
2022;      054904301;1;549;43;1;0;1;2;1
2022;      054904701;2;549;47;1;0;1;2;1
2022;      054904901;1;549;49;1;0;1;2;1
2022;      054909101;1;549;91;1;0;1;2;1
2022;      054909401;2;549;94;1;0;1;2;1
2022;      054909501;2;549;95;1;0;1;2;1
2022;      054909601;2;549;96;1;0;1;2;1
2022;      069301401;1;693;14;1;0;1;2;1
2022;      069708401;1;697;84;1;0;1;2;1
2022;      069711901;1;697;119;1;0;1;1;1
2022;      069711901;2;697;119;1;0;1;2;2
2022;      069712001;1;697;120;1;0;1;2;1
2022;      069712201;1;697;122;1;0;1;2;1
2022;      075704701;1;757;47;1;0;1;2;1
2022;      075706901;3;757;69;1;0;1;2;1
2022;      109409701;4;1094;97;1;0;3;2;1
2022;      110002301;5;1100;23;1;0;2;2;1
2022;      113203201;2;1132;32;1;1;1;2;1
2022;      117503301;2;1175;33;1;2;0;2;1
2022;      125113801;2;1251;138;1;0;1;2;1
2022;      127600401;1;1276;4;1;0;1;2;1
2022;      150009101;1;1500;91;1;0;1;1;1
2022;      150009101;3;1500;91;1;0;1;2;2
2022;      156613701;3;1566;137;1;0;1;2;1
2022;      156619701;2;1566;197;1;0;1;2;1
2022;      171705201;1;1717;52;1;0;1;2;1
2022;      171705401;2;1717;54;1;0;1;2;1
2022;      173200701;2;1732;7;1;0;1;2;1
2022;      173206501;1;1732;65;1;0;1;2;1
2022;      173208501;6;1732;85;1;0;1;2;1
2022;      185405101;3;1854;51;1;0;1;2;1
2022;      185410001;3;1854;100;1;0;1;2;1
2022;      185410601;1;1854;106;1;0;1;1;1
2022;      185410601;3;1854;106;1;0;1;1;2
2022;      185410601;6;1854;106;1;0;1;2;3
2022;      191301301;2;1913;13;1;1;1;2;1
2022;      191301901;6;1913;19;1;0;1;2;1
2022;      195300901;1;1953;9;1;1;0;2;1
2022;      195309101;1;1953;91;1;0;1;1;1
2022;      195309101;2;1953;91;1;0;1;2;2
2022;      195309301;1;1953;93;1;0;1;2;1
2022;      195310701;1;1953;107;1;0;1;2;1
2022;      195310901;1;1953;109;1;0;1;1;1
