ID1,QHCLUSTER,QHNUMBER,QHHOME,PS102_1A,PS102_1M,PS102_1S,PS4,HVIDX,HHID
2023,6,92,1,0,2,2,1,3,      000609201
2023,7,113,1,1,2,2,1,3,      000711301
2023,8,140,1,1,4,1,1,6,      000814001
2023,8,140,1,0,1,2,2,7,      000814001
2023,8,159,1,0,3,1,1,4,      000815901
2023,8,159,1,0,3,2,2,5,      000815901
2023,18,19,1,1,6,2,1,3,      001801901
2023,18,33,1,1,0,2,1,6,      001803301
2023,18,67,1,3,0,1,1,4,      001806701
2023,18,67,1,0,1,2,2,5,      001806701
2023,18,70,1,0,3,2,1,7,      001807001
2023,21,9,1,0,6,2,1,3,      002100901
2023,21,51,1,3,0,1,1,6,      002105101
2023,21,51,1,2,0,1,2,7,      002105101
2023,21,51,1,0,6,2,3,8,      002105101
2023,21,75,1,0,2,2,1,5,      002107501
2023,21,88,1,0,5,2,1,4,      002108801
2023,21,110,1,1,1,2,1,4,      002111001
2023,21,112,1,2,8,2,1,5,      002111201
2023,21,144,1,0,6,2,1,3,      002114401
2023,22,22,1,0,6,2,1,5,      002202201
2023,22,32,1,1,0,2,1,4,      002203201
2023,22,105,1,1,0,2,1,4,      002210501
2023,22,107,1,3,0,2,1,3,      002210701
2023,23,29,1,1,0,1,1,4,      002302901
2023,23,29,1,0,10,2,2,5,      002302901
2023,23,59,1,3,3,2,1,3,      002305901
2023,23,72,1,1,6,2,1,5,      002307201
2023,23,90,1,1,6,2,1,3,      002309001
2023,23,115,1,0,6,2,1,4,      002311501
2023,31,2,1,2,4,2,1,4,      003100201
2023,31,150,1,3,6,1,1,7,      003115001
2023,31,150,1,1,8,2,2,8,      003115001
2023,31,153,1,12,1,1,1,2,      003115301
2023,31,153,1,3,6,2,2,6,      003115301
2023,31,155,1,2,3,1,1,5,      003115501
2023,31,155,1,1,0,2,2,6,      003115501
2023,31,224,1,2,5,2,1,3,      003122401
2023,31,225,1,4,4,1,1,7,      003122501
2023,31,225,1,0,2,2,2,8,      003122501
2023,31,226,1,3,4,2,1,4,      003122601
2023,33,53,1,0,4,2,1,3,      003305301
2023,33,77,1,3,3,2,1,3,      003307701
2023,33,81,1,3,0,2,1,3,      003308101
2023,33,103,1,1,0,2,1,4,      003310301
2023,33,104,1,2,2,2,1,5,      003310401
2023,34,36,1,1,10,2,1,2,      003403601
2023,34,37,1,5,0,1,1,4,      003403701
2023,34,37,1,3,0,2,2,5,      003403701
2023,34,39,1,1,9,2,1,4,      003403901
2023,34,100,1,3,1,2,1,5,      003410001
2023,34,101,1,5,0,1,1,4,      003410101
2023,34,101,1,1,0,2,2,5,      003410101
2023,34,108,1,2,3,2,1,3,      003410801
2023,38,1,1,2,0,2,1,3,      003800101
2023,38,7,1,3,0,2,1,3,      003800701
2023,38,123,1,5,3,1,1,3,      003812301
2023,38,123,1,1,3,2,2,4,      003812301
2023,40,13,1,5,0,1,1,3,      004001301
2023,40,13,1,1,0,1,2,4,      004001301
2023,40,13,1,1,0,2,3,5,      004001301
2023,40,122,1,2,1,2,1,5,      004012201
2023,40,123,1,0,4,2,1,4,      004012301
2023,40,124,1,1,0,2,1,9,      004012401
2023,40,139,1,2,0,2,1,3,      004013901
2023,42,29,1,0,4,2,1,3,      004202901
2023,42,112,1,2,0,2,1,3,      004211201
2023,42,118,1,3,0,1,1,3,      004211801
2023,42,118,1,1,0,2,2,4,      004211801
2023,42,119,1,4,0,2,1,5,      004211901
2023,45,1,1,0,8,2,1,4,      004500101
2023,45,5,1,4,0,1,1,3,      004500501
2023,45,5,1,0,5,2,2,4,      004500501
2023,45,32,1,5,7,2,1,3,      004503201
2023,45,34,1,2,1,2,1,5,      004503401
2023,45,37,1,4,2,1,1,3,      004503701
2023,45,37,1,1,10,2,2,4,      004503701
2023,45,49,1,0,8,2,1,3,      004504901
2023,51,20,1,1,0,2,1,4,      005102001
2023,51,30,1,3,6,2,1,4,      005103001
2023,51,35,1,3,7,2,1,2,      005103501
2023,51,36,1,0,2,2,1,3,      005103601
2023,53,15,1,1,2,1,1,6,      005301501
2023,53,15,1,0,4,2,2,7,      005301501
2023,53,17,1,3,6,2,1,4,      005301701
2023,53,19,1,1,7,2,1,4,      005301901
2023,53,59,1,2,0,2,1,4,      005305901
2023,53,60,1,1,2,2,1,6,      005306001
2023,53,112,1,3,1,1,1,3,      005311201
2023,53,112,1,0,6,2,2,4,      005311201
2023,53,114,1,2,0,2,1,4,      005311401
2023,53,115,1,2,0,2,1,3,      005311501
2023,57,21,1,6,2,2,1,3,      005702101
2023,57,44,1,2,3,2,1,3,      005704401
2023,57,128,1,4,6,1,1,4,      005712801
2023,57,128,1,1,0,2,2,5,      005712801
2023,57,129,1,3,0,2,1,3,      005712901
2023,61,13,1,1,0,2,1,6,      006101301
2023,66,34,1,2,5,1,1,1,      006603401
2023,66,34,1,0,5,2,2,8,      006603401
2023,67,102,1,1,4,2,1,4,      006710201
2023,68,46,1,1,2,1,1,3,      006804601
2023,68,46,1,1,2,2,2,5,      006804601
2023,68,47,1,4,1,1,1,5,      006804701
2023,68,47,1,3,1,2,2,6,      006804701
2023,69,4,1,1,4,2,1,3,      006900401
2023,72,119,1,0,4,2,1,3,      007211901
2023,72,131,1,1,2,2,1,4,      007213101
2023,87,49,1,1,3,2,1,7,      008704901
2023,88,45,1,0,2,2,1,4,      008804501
2023,88,83,1,0,6,2,1,3,      008808301
2023,96,162,1,3,1,2,1,3,      009616201
2023,100,11,1,0,10,2,1,2,      010001101
2023,100,74,1,0,3,2,1,1,      010007401
2023,100,107,1,1,1,2,1,1,      010010701
2023,100,109,1,0,1,2,1,4,      010010901
2023,103,6,1,3,0,2,1,2,      010300601
2023,103,7,1,0,1,2,1,2,      010300701
2023,103,89,1,0,3,1,1,2,      010308901
2023,103,89,1,0,3,1,2,4,      010308901
2023,103,89,1,0,1,2,3,9,      010308901
2023,103,107,1,2,0,2,1,4,      010310701
2023,103,108,1,2,5,2,1,4,      010310801
2023,104,49,1,4,4,2,1,4,      010404901
2023,104,135,1,4,0,2,1,4,      010413501
2023,104,136,1,1,5,1,1,3,      010413601
2023,104,136,1,1,5,2,2,4,      010413601
2023,106,6,1,1,0,2,1,2,      010600601
2023,106,61,1,3,8,2,1,2,      010606101
2023,110,15,1,5,10,1,1,4,      011001501
2023,110,15,1,3,10,2,2,5,      011001501
2023,110,20,1,4,6,2,1,4,      011002001
2023,110,24,2,6,0,1,1,4,      011002402
2023,110,24,2,1,2,1,2,5,      011002402
2023,110,24,2,0,4,2,3,6,      011002402
2023,110,58,1,1,0,2,1,5,      011005801
2023,110,91,1,0,3,1,1,2,      011009101
2023,110,91,1,0,1,2,2,3,      011009101
2023,110,93,1,0,3,2,1,3,      011009301
2023,110,116,1,0,6,2,1,5,      011011601
2023,110,121,1,3,0,2,1,3,      011012101
2023,112,5,1,1,4,2,1,5,      011200501
2023,112,9,1,2,5,2,1,7,      011200901
2023,112,10,1,3,6,2,1,5,      011201001
2023,112,12,1,5,9,2,1,3,      011201201
2023,112,13,1,0,1,2,1,2,      011201301
2023,112,50,1,1,0,2,1,6,      011205001
2023,112,51,1,2,0,2,1,3,      011205101
2023,112,52,1,1,11,2,1,4,      011205201
2023,112,53,1,5,0,2,1,4,      011205301
2023,117,28,1,0,4,2,1,3,      011702801
2023,126,50,1,1,0,2,1,5,      012605001
2023,126,54,1,3,0,2,1,4,      012605401
2023,126,94,1,1,1,2,1,4,      012609401
2023,131,128,1,0,5,2,1,5,      013112801
2023,131,139,1,2,0,2,1,3,      013113901
2023,136,6,1,4,7,1,1,5,      013600601
2023,136,6,1,2,10,2,2,6,      013600601
2023,136,12,1,3,0,2,1,6,      013601201
2023,142,23,1,1,1,2,1,4,      014202301
2023,142,61,1,1,0,2,1,5,      014206101
2023,142,140,1,2,3,2,1,4,      014214001
2023,143,3,1,1,5,2,1,3,      014300301
2023,143,10,1,5,6,2,1,4,      014301001
2023,143,18,1,1,5,2,1,3,      014301801
2023,143,20,1,0,5,2,1,3,      014302001
2023,143,24,1,0,5,2,1,4,      014302401
2023,143,87,1,1,6,2,1,3,      014308701
2023,143,88,1,2,6,2,1,3,      014308801
2023,144,133,1,0,3,2,1,2,      014413301
2023,144,137,1,0,2,2,1,3,      014413701
2023,144,147,1,2,6,2,1,4,      014414701
2023,146,17,1,2,0,2,1,4,      014601701
2023,146,21,1,3,3,2,1,3,      014602101
2023,146,98,1,3,6,2,1,3,      014609801
2023,146,100,1,1,0,2,1,4,      014610001
2023,146,109,1,3,0,2,1,6,      014610901
2023,146,115,1,0,6,2,1,3,      014611501
2023,146,116,1,3,0,2,1,4,      014611601
2023,147,5,1,0,6,2,1,3,      014700501
2023,147,52,1,2,0,2,1,3,      014705201
2023,147,55,1,3,4,2,1,4,      014705501
2023,147,66,1,4,6,2,1,6,      014706601
2023,152,5,1,2,7,1,1,3,      015200501
2023,152,5,1,2,7,2,2,4,      015200501
2023,152,6,1,3,0,2,1,4,      015200601
2023,152,7,1,0,7,2,1,5,      015200701
2023,152,20,1,2,0,2,1,5,      015202001
2023,152,21,1,1,0,2,1,2,      015202101
2023,152,61,1,4,7,1,1,3,      015206101
2023,152,61,1,0,8,2,2,4,      015206101
2023,157,39,1,3,0,2,1,2,      015703901
2023,157,61,1,0,2,2,1,3,      015706101
2023,157,62,1,6,0,2,1,4,      015706201
2023,163,10,1,2,0,2,1,3,      016301001
2023,163,41,1,0,8,2,1,3,      016304101
2023,163,44,1,0,7,2,1,3,      016304401
2023,163,105,1,0,2,2,1,3,      016310501
2023,163,112,1,0,1,2,1,6,      016311201
2023,163,114,1,1,0,2,1,4,      016311401
2023,166,79,1,1,0,1,1,3,      016607901
2023,166,79,1,2,0,2,2,4,      016607901
2023,166,142,1,2,0,2,1,4,      016614201
2023,166,143,1,1,5,2,1,5,      016614301
2023,167,18,1,0,3,2,1,4,      016701801
2023,167,29,1,0,1,2,1,3,      016702901
2023,167,38,1,0,1,2,1,1,      016703801
2023,167,42,1,0,1,2,1,4,      016704201
2023,167,82,1,2,6,2,1,4,      016708201
2023,167,100,1,1,0,2,1,4,      016710001
2023,167,108,1,1,0,2,1,4,      016710801
2023,180,89,1,3,4,2,1,4,      018008901
2023,183,27,1,0,1,2,1,6,      018302701
2023,183,45,1,4,2,2,1,5,      018304501
2023,183,66,1,0,2,2,1,4,      018306601
2023,183,69,1,3,3,2,1,3,      018306901
2023,183,85,1,2,0,2,1,3,      018308501
2023,184,9,1,0,2,2,1,5,      018400901
2023,184,29,1,0,3,2,1,4,      018402901
2023,184,87,1,2,2,2,1,3,      018408701
2023,184,91,1,0,5,2,1,5,      018409101
2023,184,113,1,2,5,2,1,4,      018411301
2023,188,50,1,0,2,2,1,4,      018805001
2023,190,29,1,2,4,1,1,3,      019002901
2023,190,29,1,0,6,2,2,4,      019002901
2023,190,123,1,0,4,1,1,2,      019012301
2023,190,123,1,4,4,2,2,3,      019012301
2023,193,63,1,1,0,2,1,5,      019306301
2023,193,75,1,2,5,1,1,3,      019307501
2023,193,75,1,1,3,2,2,4,      019307501
2023,193,93,1,0,8,2,1,5,      019309301
2023,193,103,1,0,5,2,1,3,      019310301
2023,193,108,1,1,5,2,1,3,      019310801
2023,200,88,1,1,3,2,1,3,      020008801
2023,200,93,1,5,2,2,1,3,      020009301
2023,200,148,1,1,1,2,1,2,      020014801
2023,200,173,1,5,2,1,1,4,      020017301
2023,200,173,1,4,2,2,2,5,      020017301
2023,200,176,1,2,3,2,1,7,      020017601
2023,200,181,1,3,2,2,1,6,      020018101
2023,202,93,1,7,1,2,1,4,      020209301
2023,205,5,1,2,1,1,1,3,      020500501
2023,205,5,1,2,1,2,2,4,      020500501
2023,205,52,1,0,3,2,1,4,      020505201
2023,205,77,1,1,1,2,1,3,      020507701
2023,214,15,1,1,5,2,1,4,      021401501
2023,214,34,1,1,5,2,1,3,      021403401
2023,214,65,1,3,5,2,1,4,      021406501
2023,218,53,1,1,1,2,1,3,      021805301
2023,220,43,1,1,0,2,1,4,      022004301
2023,220,72,1,2,0,2,1,5,      022007201
2023,221,19,1,3,1,2,1,8,      022101901
2023,231,7,1,4,0,1,1,6,      023100701
2023,231,7,1,2,0,2,2,7,      023100701
2023,231,35,1,0,6,2,1,3,      023103501
2023,231,65,1,1,6,2,1,4,      023106501
2023,231,69,1,2,0,1,1,3,      023106901
2023,231,69,1,1,0,2,2,4,      023106901
2023,232,78,1,0,9,2,1,4,      023207801
2023,232,165,1,0,6,2,1,3,      023216501
2023,232,168,1,1,0,2,1,9,      023216801
2023,237,2,1,0,3,2,1,5,      023700201
2023,240,3,1,4,0,1,1,4,      024000301
2023,240,3,1,2,0,2,2,5,      024000301
2023,240,4,1,0,6,2,1,3,      024000401
2023,240,69,1,2,0,2,1,3,      024006901
2023,240,80,1,0,1,2,1,6,      024008001
2023,242,132,1,1,0,1,1,4,      024213201
2023,242,132,1,1,0,2,2,5,      024213201
2023,244,16,1,1,0,2,1,3,      024401601
2023,244,90,1,3,0,2,1,4,      024409001
2023,253,31,1,0,3,2,1,3,      025303101
2023,258,2,1,1,0,2,1,4,      025800201
2023,258,27,1,1,0,2,1,3,      025802701
2023,258,30,1,4,0,2,1,5,      025803001
2023,258,47,1,1,0,2,1,5,      025804701
2023,258,56,1,4,0,2,1,6,      025805601
2023,260,18,1,0,6,2,1,4,      026001801
2023,260,22,1,3,0,2,1,3,      026002201
2023,260,37,1,1,0,2,1,1,      026003701
2023,260,67,1,3,0,2,1,4,      026006701
2023,261,27,1,2,0,2,1,5,      026102701
2023,261,78,1,1,0,2,1,3,      026107801
2023,267,85,1,3,2,2,1,5,      026708501
2023,269,25,1,0,3,2,1,6,      026902501
2023,269,30,1,0,5,2,1,2,      026903001
2023,269,64,1,1,0,2,1,1,      026906401
2023,270,46,1,0,1,2,1,3,      027004601
2023,270,52,1,1,0,2,1,5,      027005201
2023,270,85,1,0,1,2,1,1,      027008501
2023,273,19,1,4,0,2,1,3,      027301901
2023,273,82,1,0,3,2,1,5,      027308201
2023,276,48,1,0,6,2,1,3,      027604801
2023,276,49,1,2,2,2,1,2,      027604901
2023,276,50,1,0,2,2,1,2,      027605001
2023,276,63,1,3,0,2,1,5,      027606301
2023,276,65,1,1,4,1,1,3,      027606501
2023,276,65,1,4,1,2,2,4,      027606501
2023,276,66,1,1,5,2,1,2,      027606601
2023,276,67,1,3,8,2,1,5,      027606701
2023,276,108,1,1,5,2,1,2,      027610801
2023,276,109,1,4,0,1,1,6,      027610901
2023,276,109,1,1,0,2,2,9,      027610901
2023,279,25,1,2,0,1,1,3,      027902501
2023,279,25,1,1,0,2,2,4,      027902501
2023,279,28,1,5,0,1,1,5,      027902801
2023,279,28,1,3,0,2,2,6,      027902801
2023,279,44,1,0,6,2,1,5,      027904401
2023,279,67,1,1,0,2,1,4,      027906701
2023,279,75,1,4,1,1,1,4,      027907501
2023,279,75,1,3,1,2,2,5,      027907501
2023,280,19,1,1,0,2,1,2,      028001901
2023,280,37,1,1,0,2,1,3,      028003701
2023,280,70,1,1,0,2,1,2,      028007001
2023,281,4,1,2,0,2,1,6,      028100401
2023,281,18,1,1,6,2,1,4,      028101801
2023,281,20,1,2,0,2,1,5,      028102001
2023,281,87,1,1,0,2,1,5,      028108701
2023,290,13,1,0,3,2,1,3,      029001301
2023,290,14,1,0,8,2,1,3,      029001401
2023,290,15,1,3,0,2,1,3,      029001501
2023,290,78,1,1,0,2,1,3,      029007801
2023,293,45,1,1,4,2,1,6,      029304501
2023,293,47,1,4,4,2,1,5,      029304701
2023,293,49,1,1,4,2,1,3,      029304901
2023,293,79,1,1,4,2,1,9,      029307901
2023,293,80,1,0,4,1,1,3,      029308001
2023,293,80,1,0,4,2,2,4,      029308001
2023,294,7,1,1,0,2,1,1,      029400701
2023,294,15,1,4,0,1,1,3,      029401501
2023,294,15,1,1,0,2,2,4,      029401501
2023,294,17,1,0,3,2,1,2,      029401701
2023,294,66,1,1,0,2,1,4,      029406601
2023,294,71,1,2,0,1,1,4,      029407101
2023,294,71,1,1,0,2,2,5,      029407101
2023,294,103,1,0,8,2,1,3,      029410301
2023,294,111,1,4,0,2,1,5,      029411101
2023,300,38,1,2,9,2,1,5,      030003801
2023,300,46,1,1,0,2,1,3,      030004601
2023,300,62,1,0,2,2,1,4,      030006201
2023,303,65,1,4,6,1,1,10,      030306501
2023,303,65,1,2,3,2,2,11,      030306501
2023,306,17,1,2,2,2,1,5,      030601701
2023,306,77,1,1,6,2,1,4,      030607701
2023,306,117,1,2,0,2,1,6,      030611701
2023,306,170,1,1,4,2,1,3,      030617001
2023,313,9,1,0,1,2,1,5,      031300901
2023,313,100,1,3,6,2,1,5,      031310001
2023,313,105,1,0,1,2,1,5,      031310501
2023,317,58,1,0,9,2,1,5,      031705801
2023,317,73,1,0,6,2,1,6,      031707301
2023,318,38,1,3,0,2,1,2,      031803801
2023,318,43,1,4,10,2,1,2,      031804301
2023,318,105,1,4,0,1,1,3,      031810501
2023,318,105,1,1,6,2,2,4,      031810501
2023,318,107,1,3,10,2,1,6,      031810701
2023,318,108,1,2,6,2,1,5,      031810801
2023,318,160,1,1,4,2,1,3,      031816001
2023,318,164,1,1,6,2,1,4,      031816401
2023,319,18,1,1,9,2,1,3,      031901801
2023,319,19,1,5,8,1,1,4,      031901901
2023,319,19,1,2,10,2,2,5,      031901901
2023,319,81,1,0,4,2,1,3,      031908101
2023,319,82,1,0,6,2,1,4,      031908201
2023,319,83,1,4,0,2,1,4,      031908301
2023,319,89,1,2,4,2,1,4,      031908901
2023,319,121,1,2,6,2,1,3,      031912101
2023,319,124,1,1,6,2,1,4,      031912401
2023,319,125,1,4,0,2,1,4,      031912501
2023,322,7,1,2,6,2,1,3,      032200701
2023,322,11,1,3,0,2,1,3,      032201101
2023,322,15,1,3,6,2,1,3,      032201501
2023,322,16,1,0,9,2,1,2,      032201601
2023,322,80,1,0,6,2,1,2,      032208001
2023,322,83,1,0,8,2,1,6,      032208301
2023,322,157,1,2,6,2,1,4,      032215701
2023,322,160,1,0,5,2,1,3,      032216001
2023,323,47,1,2,9,2,1,3,      032304701
2023,323,50,1,4,1,1,1,3,      032305001
2023,323,50,1,2,2,2,2,4,      032305001
2023,323,71,1,0,5,2,1,3,      032307101
2023,323,75,1,5,8,1,1,3,      032307501
2023,323,75,1,3,8,2,2,4,      032307501
2023,324,1,1,3,5,2,1,4,      032400101
2023,324,15,1,1,3,1,1,2,      032401501
2023,324,15,1,0,4,2,2,4,      032401501
2023,324,32,1,0,9,2,1,4,      032403201
2023,324,116,1,1,0,1,1,2,      032411601
2023,324,116,1,0,5,2,2,5,      032411601
2023,324,117,1,0,2,2,1,3,      032411701
2023,324,119,1,1,4,2,1,3,      032411901
2023,325,22,1,2,9,2,1,5,      032502201
2023,325,25,1,4,4,2,1,4,      032502501
2023,325,46,1,2,3,2,1,3,      032504601
2023,325,48,1,0,3,1,1,2,      032504801
2023,325,48,1,0,1,2,2,4,      032504801
2023,325,49,1,2,0,2,1,3,      032504901
2023,325,149,1,5,0,1,1,5,      032514901
2023,325,149,1,1,5,2,2,6,      032514901
2023,325,151,1,1,0,2,1,3,      032515101
2023,335,28,1,0,6,2,1,3,      033502801
2023,335,29,1,0,4,2,1,4,      033502901
2023,336,109,1,2,6,2,1,2,      033610901
2023,337,59,1,2,9,2,1,6,      033705901
2023,337,84,1,4,8,1,1,4,      033708401
2023,337,84,1,3,6,2,2,5,      033708401
2023,337,86,1,5,6,1,1,4,      033708601
2023,337,86,1,3,0,2,2,5,      033708601
2023,340,19,1,2,10,2,1,4,      034001901
2023,340,20,1,2,6,2,1,5,      034002001
2023,340,22,1,3,8,1,1,6,      034002201
2023,340,22,1,0,7,2,2,7,      034002201
2023,340,76,1,0,1,2,1,3,      034007601
2023,340,80,1,2,0,2,1,6,      034008001
2023,345,20,1,8,0,2,1,1,      034502001
2023,345,42,1,0,5,1,1,3,      034504201
2023,345,42,1,0,5,2,2,4,      034504201
2023,345,43,1,5,0,2,1,3,      034504301
2023,345,45,1,3,3,2,1,5,      034504501
2023,345,96,1,3,5,2,1,4,      034509601
2023,346,70,1,6,0,1,1,5,      034607001
2023,346,70,1,4,0,2,2,6,      034607001
2023,346,71,1,0,11,2,1,4,      034607101
2023,346,152,1,2,0,2,1,7,      034615201
2023,346,154,1,2,6,2,1,5,      034615401
2023,354,87,1,6,3,1,1,2,      035408701
2023,354,87,1,0,2,2,2,3,      035408701
2023,356,20,1,0,3,1,1,2,      035602001
2023,356,20,1,0,1,2,2,4,      035602001
2023,356,33,1,0,4,1,1,5,      035603301
2023,356,33,1,0,4,1,2,6,      035603301
2023,356,33,1,0,4,2,3,7,      035603301
2023,362,19,1,0,1,2,1,5,      036201901
2023,366,103,1,0,2,2,1,9,      036610301
2023,368,37,1,2,1,2,1,2,      036803701
2023,368,70,1,0,6,2,1,3,      036807001
2023,368,75,1,1,0,2,1,7,      036807501
2023,371,62,1,0,8,2,1,5,      037106201
2023,371,102,1,0,1,2,1,2,      037110201
2023,380,18,1,1,3,1,1,4,      038001801
2023,380,18,1,1,3,2,2,5,      038001801
2023,380,65,1,1,3,1,1,3,      038006501
2023,380,65,1,0,2,2,2,4,      038006501
2023,382,177,1,0,3,1,1,2,      038217701
2023,382,177,1,0,3,1,2,3,      038217701
2023,382,177,1,0,3,1,3,6,      038217701
2023,382,177,1,0,3,1,4,7,      038217701
2023,382,177,1,0,3,2,5,8,      038217701
